#OTU ID	st1_1	st1_2	st1_3	st1_4	st1_5	st1_6	st1_7	st2_1	st2_2	st2_3	st2_4	st2_5	st2_6	st2_7	st4_1	st4_2	st4_3	st4_4	st4_5	st4_6	st4_7	st5_1	st5_2	st5_3	st5_4	st5_5	st5_6	st5_7	ERR2094394	ERR2094401	ERR2094406	ERR2094408	ERR2094412	ERR2094415	ERR2094418	ERR2094423	ERR2094425	ERR2094426	ERR2094432	ERR2094436	ERR2094438	ERR2094439	ERR2094440	ERR2094441	ERR2094442	ERR2094443	ERR2094445	ERR2094446	ERR2094447	ERR2094452	ERR2094456	ERR2094458	ERR2094459	ERR2094460	ERR2094461	ERR2094462	SRR5311956	SRR5311957	SRR5311958	SRR5311959	SRR5311961	SRR5311962	SRR5311965	SRR5311968	SRR5311970	SRR5311971	SRR5311972	SRR5311977	SRR5311978	SRR5311982	SRR5311984	SRR5311986	SRR5311988	SRR5311990	SRR5311991	SRR5311992	SRR5312001	SRR5312005	SRR5312007	SRR5312008	SRR5312009	SRR5312010	SRR5312011	SRR5312013	SRR5312014	SRR5312015	SRR5312019	SRR5312021	SRR5312023	SRR5312024	SRR5312027	SRR5312029	SRR5312034
d__Bacteria;p__FCPU426;c__	5.52E-05	0.000300353	0.000225664	0.000106654	6.63E-05	0	0	0.00143575	0.000487985	0.001501246	0.000686322	9.96E-05	6.79E-05	0.000140667	0.001699209	0.001511852	0.000572364	0.000377323	6.65E-05	4.48E-05	0.000246366	0.000770864	0.000227757	0.001452231	0.000293243	0.000329717	0.000240687	0.00019303	0.010556601	0.009242791	0.007859079	0.007827312	0.012078438	0.011094819	0.005806482	0.006276393	0.009043231	0.004602123	0.004117721	0.005570292	0.007623443	0.011306557	0.009429419	0.017034967	0.011635551	0.005809107	0.013994844	0.010607234	0.006698621	0.008496612	0.003253551	0.004806807	0.007120204	0.029973307	0.007404257	0.005888605	0.00161457	0.001390857	0.013003471	0.014209154	0.008190072	0.008985791	0.004494871	0.006861495	0.012128572	0.02138916	0.01648383	0.014690381	0.014653876	0.004662531	0.003050899	0.00277956	0.008522022	0.009690008	0.002321687	0.014112404	0.004206618	0.004661011	0.003515167	0.003271538	0.007266142	0.00199174	0.012305241	0.012376749	0.004300042	0.021933317	0.011458957	0.016140216	0.012906981	0.006515521	0.016030059	0.011850428	0.00832987
d__Archaea;__;__	2.76E-05	1.58E-05	7.05E-05	9.33E-05	0.000165821	7.96E-05	2.63E-05	0	0	7.08E-05	0.00045268	0.002660142	0.004819244	0.00430792	0.001900025	0	0	0.010140553	0.004098306	0.003073067	0.004311407	0	0	0.000163172	0.00017328	0.004364824	0.00485385	0.004967314	0	0	0	0	0	0	9.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000140865	0	0	0	0	0	0	0	0	0	0	0	0.000818299	0	0	0	0	0	0	0	0	0	2.60E-05	0	0	0	0	0	0	0	0
d__Bacteria;p__Desulfobacterota;c__uncultured	0.000496812	0.00096429	0.001086006	0.001773121	0.001890359	0.001845092	0.001118598	4.31E-05	0	0.001189667	0.002146581	0.005519439	0.004113327	0.002461668	0.00111221	0.000582549	1.33E-05	0.003741785	0.003020505	0.002252588	0.002997454	7.87E-05	0.000147372	0.001386963	0.002679178	0.003140161	0.0033295	0.004722808	0	0.000816398	0.000840108	0	0	0	0.001285041	0	0	0.003969027	0.002601996	0	0	0	0.000405566	0.000817467	0	0.001875586	0	0.000337683	0.000648254	0.000183117	0.000707294	0.000133988	0.000761769	0	0	0.000287249	0	0.000734792	0	0	0.000915823	0.001288593	0.004635736	0	0	0	0	0	0	0.000398507	0.000271191	0.001154586	0.000220635	0	0.013397275	0	0.004053341	0	0	0.007294317	0	0.006927155	0	0	0.004209104	0	0.001058284	0	0.000159768	0.001297807	0.00064476	0	0
d__Bacteria;p__Firmicutes;c__Limnochordia	2.76E-05	6.32E-05	0.000126936	4.00E-05	0	0.000199111	0.00011844	8.61E-05	3.37E-05	0.000991389	8.76E-05	4.27E-05	4.07E-05	0	0.000169921	0.000235793	6.66E-05	4.72E-05	7.98E-05	0	2.74E-05	0.00220247	0.000817245	0.000163172	0.000239926	0.000172709	2.67E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010987	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000234868	0	0	0	0	0	0	0	3.21E-05	0	0	0	0	0	0.005253626	0.001926332	0.000751242	0.000312757	0	8.85E-05	6.64E-05	0.00011692	0	7.81E-05	3.34E-05	0.000125532	0	0	0	0
d__Bacteria;p__Acidobacteriota;c__Blastocatellia	5.52E-05	4.74E-05	0	0	3.32E-05	0	0	0.000961953	0.000336542	4.25E-05	2.92E-05	0	0	0	0	0	0.000212973	1.57E-05	1.33E-05	0	2.74E-05	0	0	0	0	0	0	0	0.000930192	0.000379042	0	0	0.000370378	0.00129521	9.52E-05	0.000202464	0.000759729	0.000146099	0.000176835	0.008849771	0	0.000133692	0.000177435	0.00013185	0.000438251	0.001719287	0.00168359	0.000456866	0.000275017	0.001831166	0.006790019	0.003299446	0.012654686	0.000859612	0.000750431	0.002326717	8.61E-05	0	0.000185649	0.001478409	0	0	0	0.000335525	0.000891581	0.00033175	0.000485659	0.0013218	0.001376448	0.000146119	0	0	0.000367725	0.001988072	0.000209332	0.000577701	0	0.000199758	0.000404997	0	0.000450952	0	0.000297772	0.000457578	6.50E-05	0.000412569	0.000468421	0	0.002168281	0.001218349	0.000911557	0.001361198	0.001029941
d__Bacteria;p__Patescibacteria;c__WWE3	4.14E-05	7.90E-05	0.000155144	0.000146649	0.000132657	3.98E-05	9.21E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Archaea;p__Halobacterota;c__Methanocellia	9.66E-05	0.000110656	5.64E-05	5.33E-05	0.000232149	7.96E-05	3.95E-05	0.00017229	0	8.50E-05	1.46E-05	2.85E-05	0	0	0.000509763	0.000499327	0.000186351	9.43E-05	0	5.97E-05	0	0.015543145	0.05358985	0.005678388	0.000799755	0.000298315	0.000414516	0	0.000973457	0.000291571	0	0	0	0	0.000237971	0	0	0	0.000328407	0	0.000335899	0	0	0	0	0	0	0	0.000117864	0.000274675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000385223	0	0.002212957	0.000119511	0	0	0	0	0.000106537	0	0	0	0	0	0	0.000103928	0	0	0	0	0	0	0	0
d__Bacteria;p__Actinobacteriota;c__MB-A2-108	0.000138003	9.48E-05	0.000169248	8.00E-05	6.63E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000343109	0.000656976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000296466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000136944	0	0	0	0
d__Bacteria;p__Schekmanbacteria;c__	0.000234606	0.00023712	0.000550055	0.001493154	0.001724538	0.000371673	5.26E-05	0	0	1.42E-05	0.000292052	0	0	0	1.54E-05	0	0	3.14E-05	0	1.49E-05	0	0	0	0	0	0	1.34E-05	2.57E-05	0	0.006676969	0.00300813	0.005308488	0	0	0.012255485	0.00358651	0.002328203	0.004188176	0.006088165	0	0.00061338	0	0.000887176	0.002320553	0	0	0	0.003496017	0.002828743	0.00076909	0.002998925	0	0.000342019	0	0.000650374	0.001062821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000272493	0	0	0	0	0	0	0	0	0	0	0	0	0.000397288	0.000244564	0	0
d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia	0.000579614	0.000632321	0.000676991	0.000333293	0.000248731	0.001778722	1.32E-05	0.000129218	0.000824527	0.001232155	0.000408873	1.42E-05	0.000149329	0	0.000695131	0.002787911	5.32E-05	0.000157218	0.000119756	0.000149178	1.37E-05	0	0	0.000228441	0	3.14E-05	0.000120343	5.15E-05	0.000475912	0	0.000596206	0.001922973	0.000329225	0.000953079	0	0.000491699	0.00112734	0.000219149	0	0.001109236	0	9.55E-05	0.001013916	0.000210959	0.001687264	0.046759404	0	0	0	0	0	0	0.001072694	0	0	0	0	0	5.65E-05	0.000184801	0	0.000635706	0.003034999	0	0	0	0	0	0	3.99E-05	8.47E-05	0.000288647	0.000395304	0.000279803	0.000494786	0.001017854	0.003099613	9.99E-05	0.000155768	0.001066279	4.36E-05	0.002006385	0	5.17E-05	0.002260445	0	0.000659259	0	7.99E-05	0.000715118	0	0	9.03E-05
d__Bacteria;p__Bacteroidota;c__Kapabacteria	4.14E-05	0	2.82E-05	5.33E-05	6.63E-05	2.65E-05	7.90E-05	0.00011486	6.73E-05	4.25E-05	4.38E-05	0	0	0	0	0	7.99E-05	0	0	1.49E-05	2.74E-05	0.000125855	0	0	0	0	1.34E-05	0	0.000843663	0.000145785	0.000379404	0.000243757	0.001358053	0.001319648	7.14E-05	0.000289235	4.90E-05	0.000146099	0	0.000651073	0.000160647	7.64E-05	0.000557654	7.91E-05	0.000438251	0.00130249	0.000841795	0	3.93E-05	7.32E-05	0.000282917	0.000251227	0.000326472	0.001357282	0	0.000172349	0.000215276	0.00010497	0.00024215	0.000390136	0.001386817	0.000326444	0.0002177	0.000553617	0.000768604	0.000576198	0.000799909	0.001154483	0.001185863	0.000345373	5.08E-05	0.000256575	0.000551587	0.000220897	0	0.000357624	0	0.000419491	0.000259613	0.000581607	0.001098286	0.00048329	0.001207185	0.000900396	0.000649553	0.000805949	0.00056384	0.000434416	0.001049905	0.000821062	0.001111655	0.000907465	0.001409392
d__Bacteria;p__CK-2C2-2;c__	0.00042781	0.000663937	0.00088855	0.000453279	0.000298478	0.000119466	0.00014476	0	0	0	0	0	0	0	0	0	0	0	0	0.000179014	6.84E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Armatimonadota;c__Armatimonadia	0	0	0	0	0	0	0	0.000186648	3.37E-05	2.83E-05	4.38E-05	1.42E-05	2.72E-05	0	1.54E-05	5.55E-05	0.00015973	1.57E-05	1.33E-05	0	0	0.000849524	0.00010718	9.79E-05	8.00E-05	0	1.34E-05	0	0.000713869	0.000728927	0.000189702	0.00078544	0.002325151	0.002663734	0.000237971	0	0	0.000219149	0	0.002266699	0.000262877	0.000458374	7.60E-05	0	0.000920326	0.000547046	0.000236755	0.000297956	0.000392881	0.000164805	0.000622418	0.000385214	0.00071513	0.002850292	0.000300173	0.000402149	0.003293723	0.000524852	0.000629591	0.000431203	0	0.001219868	0	0.000218092	0.000707116	0.00096033	0.00108559	0.000468486	0	0.001315073	0.000694927	0.000481078	0.000496428	0.000471247	0.000247393	0.001402988	0	0.000952178	0.000301152	0	0.000421858	0	0.00126352	0.001070142	0.000389732	0.000978652	0.000451072	0.001002498	0.00062766	0.000662146	0.000533594	0	0.000542074
d__Bacteria;p__Acidobacteriota;c__Subgroup_18	0.00327068	0.006923916	0.010197174	0.004052847	0.004808808	0.002774275	0.002066116	0	0	0.002407659	0.002190389	0.002247607	0.002144903	0.003217752	0.00163742	0.000957044	5.32E-05	0.003773229	0.001756417	0.002536026	0.002121486	0.000314639	0.000321539	0.00391613	0.003398958	0.002716239	0.00306207	0.003345859	0	0.00099134	0.001165312	0.001516711	0	0	0.001856171	0.00208249	0.001102833	0.001314892	0.008033346	0	0.000160647	0	0	0.002373293	0	0	0	0	0.000707186	0	0.000509251	0	0.000481935	0	0	0	0	0.00162704	0	0	0.001648481	0.00551518	0.02202615	0	9.22E-05	0	0	0	0.001334096	0.000358656	0.00089832	0.003367543	0.000615939	0.000544879	0.014634239	0	0.020232641	0.000319612	0.00027519	0.006203805	0.000152742	0.006077736	0	8.12E-05	0.004105176	0	0.003608574	0	0.002989946	0.006303634	0.004535551	0	0.001102217
d__Bacteria;p__Proteobacteria;__	1.38E-05	0	2.82E-05	0	0	0	0	5.74E-05	8.41E-05	0	0	0	0	0	0	0	0.000292837	0	0	0	0	0	0	0	0	0	0	0	0.00309343	0.001253754	0.000189702	0	0	0.000195503	0	0.001388326	0.000759729	0	0.000252621	0	0.005973157	5.73E-05	0.000583002	0.000527398	6.57E-05	0.001041992	0.000105224	0.000695231	0.000707186	0.000805713	0.000367793	0	0.001072694	0	0.002301323	0.002125643	0	0	0.000258294	0	0	0	0	0	0	0	0	0	0	0	8.47E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Chloroflexi;__	0	1.58E-05	8.46E-05	0.000213308	9.95E-05	0.000119466	0.000289519	0	3.37E-05	0	2.92E-05	0	9.50E-05	0	0	0	0	3.14E-05	0	0.000372945	4.11E-05	0	8.04E-05	0.000212124	5.33E-05	0	4.01E-05	6.43E-05	0	0	0	0	0	0	0	0	0	0	0	0.000144683	0	0	5.07E-05	0	0	0	0	0	0	0	0	0	7.77E-05	0	0	0	0.000215276	0	0	0	0	0	0	0	0	0	0	0	0	0.001474476	0.000169494	0.000213812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Elusimicrobiota;c__Lineage_IIc	0	1.58E-05	2.82E-05	6.67E-05	3.32E-05	6.64E-05	0	0	0	0	0	0	0	0	0	0	0	0	1.33E-05	0.000283438	0.000232679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.22E-05	0	0	0	0	0	0	0	0	0	0.000307342	0	0	0	0	0	0.000148233	0.000106269	0	0	0	0	0	0	0.00040874	2.00E-05	0	0	0	0	0	0	0	0	0	0	0.000194004	0	0.000244564	0	0
d__Bacteria;p__Methylomirabilota;c__Methylomirabilia	4.14E-05	3.16E-05	5.64E-05	0.000213308	0.000132657	5.31E-05	7.90E-05	1.44E-05	5.05E-05	0.004376275	0.003490019	0.008364511	0.003285231	0.002127585	0.003769155	0.000721251	5.32E-05	0.005675565	0.003832182	0.001954232	0.001834059	0.000141587	0.000348334	0.002773925	0.008077523	0.004977155	0.004532934	0.004645596	0	0.005510686	0.002845528	0.003927198	0	0	0.006948741	0.006131775	0.000833252	0.009082497	0.004395604	0.000337593	0.000248273	0	7.60E-05	0.004456516	0	0	0	0.000973323	0.002671591	3.66E-05	0.001867255	0	0.000917232	0	0	0.002183093	0	0.000524852	0	0	0.000261664	0.001168325	0	0	0	0	0	0	0	0.000305522	0	0.000962155	0	0.00020617	0.006489305	0	0.006233288	0.000119855	0.000140191	0.003974312	5.09E-05	0.006224188	0	0	0.003117855	0	0.00087612	0	0.000604836	0.002728043	0.000689226	0	0.000614351
d__Archaea;p__Halobacterota;c__Methanosarcinia	0.000510612	0.000379393	0.00131167	0.000493274	0.000464299	0.000159289	0.00014476	7.18E-05	3.37E-05	0	0	0	0	0	3.09E-05	0.000235793	0.000292837	3.14E-05	6.65E-05	0.00013426	0.000287427	0.000283175	1.34E-05	0.000163172	8.00E-05	0	0	2.57E-05	0.000259589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.40E-05	0	0	0	0	0	0	0	5.08E-05	0	0	0	0	0	0.000187339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__NKB15;c__	0.000289807	0.00023712	0.000352599	0	4.97E-05	1.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Hydrogenedentes;c__Hydrogenedentia	0.000193205	0.00023712	0.000310287	0.000279966	0.000265314	0.000199111	9.21E-05	0	0	0	0	0	0	0	0	0	0	0	0	8.95E-05	4.11E-05	0	0	0	0	3.14E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000144683	0	0	0	0	6.57E-05	0	0	0	0	0.00010987	0	0	0	0	0	0.000172349	0	0	0	0	0.000104665	0	8.96E-05	0	0	0	0	0	0	0	0	6.41E-05	0	0	0	0	6.81E-05	1.33E-05	0	0	0	2.93E-05	0	0	0	0	8.67E-05	0	0	0	0	0	0
d__Bacteria;p__Poribacteria;c__	9.66E-05	9.48E-05	5.64E-05	2.67E-05	4.97E-05	1.33E-05	5.26E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Abditibacteriota;c__Abditibacteria	2.76E-05	3.16E-05	5.64E-05	0.000119986	3.32E-05	2.65E-05	0	0	0	0	0	0	0	0	1.54E-05	0	0	0	0	1.49E-05	0	0	0	0	0	0	0	0	6.49E-05	0	0	0	0	0.000146628	0	0	0	0	0	0.000217024	0	0	0	0	0.0001753	0	0	0	0	0	0	0	0	0.000113107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia	0.000593414	0.000395201	0.000606471	0.000186644	0.000165821	3.98E-05	3.95E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000379042	0	0	0	0	0	0	0.000245074	0	0	0	0.001986184	0	0	0	0	0	0	0	0	0	0	0.001272883	0	0	0.000275158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.54E-05	0	0.000239652	0	0.000155632	0	0.000180691
d__Bacteria;p__Desulfobacterota;c__Desulfobaccia	0.002732467	0.004521096	0.007996954	0.010532069	0.010098498	0.006583925	0.005316629	2.87E-05	0	0.000608996	0.010703699	0.013400287	0.001764794	0.001230834	0.003521997	0.000152572	9.32E-05	0.007342075	0.006453502	0.001208342	0.000725411	0.000849524	0.040540722	0.02680917	0.011023286	0.006060511	0.006244484	0.002187677	0	0.005627314	0.00498645	0.002491739	0	0	0.007829232	0.004483138	0.002132144	0.013538521	0.00977643	0	0.000949279	0	0	0.007910975	0	0.000338647	0	0.003356971	0.002612659	0.001171947	0.001640921	0	0.001445806	0	0.001125647	0.002757591	0	0	0	0	0.000366329	0.000292081	0	0	0	0	0	0	0	0.003400592	0.000796624	0.005099423	0	0	0.005461673	0	0.005024099	0	0	0.006252272	0	0.004510706	0	1.48E-05	0.003650488	0	0.000667933	0	0	0.001165378	8.89E-05	0	0.000162622
d__Bacteria;p__uncultured;c__	0	4.74E-05	7.05E-05	2.67E-05	4.97E-05	5.31E-05	0	0	0	0	0	0	0	7.03E-05	0	0	0	0	0	7.46E-05	8.21E-05	0	0	0	0	6.28E-05	0	1.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__WOR-1;c__	2.76E-05	0	9.87E-05	8.00E-05	9.95E-05	1.33E-05	0	0	0	0	0	0	0	8.79E-05	0	0	0	7.86E-05	1.33E-05	0.00149178	0.001368701	0	0	6.53E-05	2.67E-05	0	6.69E-05	0.000205899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000481075	0.003752129	0	0	0	0	0	0	0	0	0	0	0	0.000285453	0	0.003321014	0	0	0	0	7.32E-05	0	0	0	0	0.000147466	0	6.85E-05	0.000291344	8.89E-05	0	0
d__Bacteria;p__Caldatribacteriota;c__Caldatribacteriia	0.000220805	0.000173888	2.82E-05	2.67E-05	3.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Archaea;p__Euryarchaeota;c__Methanobacteria	0.001766443	0.001786307	0.0021297	0.000426615	0.00039797	0.000106192	5.26E-05	0.000660445	0.000100963	1.42E-05	0	2.85E-05	0	1.76E-05	0	0.000110962	0.000412635	0	2.66E-05	0	0	6.29E-05	0.000455514	4.90E-05	0	3.14E-05	8.02E-05	0	0.000129794	0	0	0	0	0	0	0	0	0	0	0	0.00010223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.36E-05	0	0	0	0	0	0	0	0	3.22E-05	0	0	0	0	5.85E-05	0	0.000105943	0	0	0
d__Bacteria;p__Chloroflexi;c__Chloroflexia	1.38E-05	0	2.82E-05	4.00E-05	1.66E-05	0	0	0	0.000100963	0	1.46E-05	0	0	0	1.54E-05	1.39E-05	7.99E-05	0	0	0	2.74E-05	0.001415874	0.000401924	9.79E-05	1.33E-05	0	2.67E-05	0	4.33E-05	0	0	0	0	0	0	0	0	7.30E-05	0	0.000265252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.15E-05	0	0	0	0	0	0	0	0.000119552	0.000271191	0	0.000128704	0	0	0	0.000153278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Archaea;p__Asgardarchaeota;__	8.28E-05	0	0	4.00E-05	0	1.33E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Acetothermia;c__Acetothermiia	1.38E-05	3.16E-05	0.000267976	0.002506366	0.00300136	0.003530895	0.002039796	0	0	0	0	0	0	0	0	0	0	0	0	7.46E-05	9.58E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Archaea;p__Euryarchaeota;c__Thermococci	6.90E-05	9.48E-05	8.46E-05	0.000106654	4.97E-05	5.31E-05	0.00018424	0	0	0	0	0	0	0	0	0	0	0	0	1.49E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Actinobacteriota;c__RBG-16-55-12	0.004015898	0.004631752	0.004894079	0.000839899	0.000364806	0.000199111	7.90E-05	0	0	0	0	0	6.79E-05	7.03E-05	0.000108131	0	0	1.57E-05	1.33E-05	0.00061163	0.000287427	0	0	6.53E-05	8.00E-05	0	0	1.29E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.08E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia	0.005561536	0.006244171	0.003399058	0.000586596	0.00245415	7.96E-05	2.63E-05	0	0	0	0	0	1.36E-05	0	0	0	0	0	0	0	0	0	0	3.26E-05	0	0	2.67E-05	2.57E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.59E-05	0.000371371	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000391709	0	0	0	0	5.86E-05	0	0	0	0	0	0	0	0.000291344	0	0	0
d__Archaea;p__Altiarchaeota;c__Altiarchaeia	4.14E-05	1.58E-05	2.82E-05	0.000119986	0.000248731	0.000199111	1.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.98E-05	2.74E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__10bav-F6;c__	2.76E-05	0	5.64E-05	0.000279966	0.000198985	0.000212385	2.63E-05	0	0	0	0	0	0	7.03E-05	0	0	0	0	0	2.98E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__DTB120;c__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.73E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000115136	0	0	0	0	0	0	0
d__Bacteria;p__Armatimonadota;__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes;c__TSAC18	1.38E-05	3.16E-05	1.41E-05	0	1.66E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
